id,curriculum_id,curriculum_has_id,course_id,clo_id,plo_id,is_map,created_at,updated_at
1,1,1,1,1,1,true,2024-10-18 08:52:55,2024-10-18 08:52:55
2,1,1,1,2,1,true,2024-10-18 08:52:55,2024-10-18 08:52:55
3,1,1,1,3,1,true,2024-10-18 08:52:55,2024-10-18 08:52:55
4,2,2,2,4,13,true,2024-10-24 07:58:50,2024-10-24 07:58:50
5,2,2,2,5,14,true,2024-10-24 07:58:50,2024-10-24 07:58:50
6,2,2,2,5,15,true,2024-10-24 07:58:50,2024-10-24 07:58:50
7,6,6,6,13,23,true,2024-10-24 10:38:21,2024-10-24 10:38:21
8,6,6,6,14,24,true,2024-10-24 10:38:21,2024-10-24 10:38:21
9,6,6,6,15,25,true,2024-10-24 10:38:21,2024-10-24 10:38:21
10,5,4,4,9,20,true,2024-10-24 10:42:33,2024-10-24 10:42:33
11,5,4,4,10,21,true,2024-10-24 10:42:33,2024-10-24 10:42:33
12,5,4,4,11,22,true,2024-10-24 10:42:33,2024-10-24 10:42:33
13,5,4,4,11,21,true,2024-10-24 10:42:33,2024-10-24 10:42:33
14,6,8,8,19,23,true,2024-10-29 08:30:23,2024-10-29 08:30:23
15,6,8,8,20,24,true,2024-10-29 08:30:23,2024-10-29 08:30:23
16,6,8,8,21,25,true,2024-10-29 08:30:23,2024-10-29 08:30:23
17,6,8,8,21,27,true,2024-10-29 08:30:23,2024-10-29 08:30:23
18,7,9,9,22,28,true,2024-10-30 03:17:37,2024-10-30 03:17:37
19,7,9,9,23,29,true,2024-10-30 03:17:37,2024-10-30 03:17:37
20,7,9,9,24,28,true,2024-10-30 03:17:37,2024-10-30 03:17:37
21,7,9,9,23,28,true,2024-10-30 03:17:37,2024-10-30 03:17:37
22,7,9,9,22,41,true,2024-10-31 19:05:22,2024-10-31 19:05:22
23,7,9,9,23,42,true,2024-10-31 19:05:22,2024-10-31 19:05:22
24,7,9,9,24,43,true,2024-10-31 19:05:22,2024-10-31 19:05:22
25,48,174,174,456,506,true,2024-11-11 14:42:07,2024-11-11 14:42:07
26,48,174,174,457,506,true,2024-11-11 14:42:07,2024-11-11 14:42:07
27,48,174,174,458,506,true,2024-11-11 14:42:07,2024-11-11 14:42:07
28,48,174,174,459,506,true,2024-11-11 14:42:07,2024-11-11 14:42:07
29,48,174,174,457,507,false,2024-11-11 14:42:07,2024-11-11 14:42:07
30,48,174,174,457,509,true,2024-11-11 14:42:07,2024-11-11 14:42:07
31,48,174,174,458,510,true,2024-11-11 14:42:07,2024-11-11 14:42:07
15135,31,2884,2706,17400,246,true,2025-07-22 14:07:59,2025-07-22 14:07:59
15136,31,2884,2706,17401,246,true,2025-07-22 14:07:59,2025-07-22 14:07:59
15137,31,2884,2706,17402,246,true,2025-07-22 14:07:59,2025-07-22 14:07:59
15138,31,2884,2706,17402,248,true,2025-07-22 14:07:59,2025-07-22 14:07:59
15139,31,2884,2706,17401,248,true,2025-07-22 14:07:59,2025-07-22 14:07:59
15140,31,2884,2706,17400,248,true,2025-07-22 14:07:59,2025-07-22 14:07:59
15228,31,2893,2715,17432,243,true,2025-07-22 14:31:26,2025-07-22 14:31:26
15229,31,2893,2715,17433,244,true,2025-07-22 14:31:26,2025-07-22 14:31:26
15230,31,2893,2715,17434,245,true,2025-07-22 14:31:26,2025-07-22 14:31:26
15273,31,2898,2720,17452,243,true,2025-07-22 14:43:16,2025-07-22 14:43:16
15274,31,2898,2720,17452,244,true,2025-07-22 14:43:16,2025-07-22 14:43:16
15275,31,2898,2720,17453,244,true,2025-07-22 14:43:16,2025-07-22 14:43:16
15276,31,2898,2720,17454,244,true,2025-07-22 14:43:16,2025-07-22 14:43:16
15277,31,2898,2720,17453,245,true,2025-07-22 14:43:16,2025-07-22 14:43:16
15278,31,2898,2720,17453,246,true,2025-07-22 14:43:16,2025-07-22 14:43:16
15279,31,2898,2720,17455,247,true,2025-07-22 14:43:16,2025-07-22 14:43:16
15306,31,2906,2728,17475,243,true,2025-07-22 14:52:57,2025-07-22 14:52:57
15307,31,2906,2728,17475,244,true,2025-07-22 14:52:57,2025-07-22 14:52:57
15308,31,2906,2728,17476,244,true,2025-07-22 14:52:57,2025-07-22 14:52:57
15309,31,2906,2728,17477,244,true,2025-07-22 14:52:57,2025-07-22 14:52:57
15310,31,2906,2728,17476,245,true,2025-07-22 14:52:57,2025-07-22 14:52:57
15311,31,2906,2728,17476,246,true,2025-07-22 14:52:57,2025-07-22 14:52:57
15312,31,2906,2728,17478,247,true,2025-07-22 14:52:57,2025-07-22 14:52:57
13210,31,418,418,8004,246,false,2025-06-19 15:31:35,2025-07-22 15:12:26
13214,31,418,418,8006,248,false,2025-06-19 15:31:35,2025-07-22 15:12:26
15335,136,2819,2670,17264,1310,true,2025-07-30 15:34:24,2025-07-30 15:34:24
15336,136,2819,2670,17497,1311,true,2025-07-30 15:34:24,2025-07-30 15:34:24
15360,138,2902,2724,17498,1295,true,2025-07-31 12:02:21,2025-07-31 12:02:21
15361,138,2902,2724,17499,1295,true,2025-07-31 12:02:21,2025-07-31 12:02:21
15362,138,2902,2724,17499,1297,true,2025-07-31 12:02:21,2025-07-31 12:02:21
15363,138,2902,2724,17499,1298,true,2025-07-31 12:02:21,2025-07-31 12:02:21
63,31,198,198,494,242,true,2024-11-12 14:49:10,2024-11-12 14:49:10
64,31,198,198,493,243,true,2024-11-12 14:49:10,2024-11-12 14:49:10
65,31,198,198,492,243,true,2024-11-12 14:49:10,2024-11-12 14:49:10
15364,138,2902,2724,17499,1299,true,2025-07-31 12:02:21,2025-07-31 12:02:21
67,59,169,169,441,585,true,2024-11-12 17:54:35,2024-11-12 17:54:35
68,59,169,169,442,586,true,2024-11-12 17:54:36,2024-11-12 17:54:36
7198,37,1441,1441,8732,427,true,2024-11-18 13:19:38,2024-11-18 13:19:38
3286,30,1038,1038,6890,236,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3287,30,1038,1038,6891,236,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3288,30,1038,1038,6892,234,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3289,30,1038,1038,6893,234,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3290,30,1042,1042,6903,234,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3291,30,1042,1042,6903,236,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3292,30,1042,1042,6904,234,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3293,30,1042,1042,6904,236,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3294,30,1043,1043,6905,234,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3295,30,1043,1043,6905,236,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3296,30,1043,1043,6906,234,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3297,30,1043,1043,6906,236,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3298,30,1044,1044,6907,234,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3299,30,1044,1044,6908,234,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3300,30,1044,1044,6908,235,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3301,30,1044,1044,6908,236,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3302,30,1045,1045,6909,234,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3303,30,1045,1045,6909,235,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3304,30,1045,1045,6909,236,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3305,30,1046,1046,6910,234,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3306,30,1046,1046,6910,235,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3307,30,1046,1046,6910,236,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3308,30,1046,1046,6911,234,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3309,30,1046,1046,6911,235,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3310,30,1046,1046,6911,236,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3311,30,1046,1046,6912,234,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3312,30,1046,1046,6912,235,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3313,30,1046,1046,6912,236,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3314,30,1052,1052,6926,234,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3315,30,1053,1053,6927,234,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3316,30,1053,1053,6928,234,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3317,30,1054,1054,6929,234,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3318,30,1054,1054,6929,235,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3319,30,1054,1054,6929,236,true,2024-11-13 11:14:08,2024-11-13 11:14:08
3320,30,1054,1054,6930,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3321,30,1054,1054,6930,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3322,30,1054,1054,6930,236,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3323,30,1055,1055,6931,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3324,30,1055,1055,6931,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3325,30,1055,1055,6931,236,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3326,30,1055,1055,6932,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3327,30,1055,1055,6932,236,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3328,30,1056,1056,6933,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3329,30,1056,1056,6933,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3330,30,1056,1056,6933,236,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3331,30,1056,1056,6934,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3332,30,1056,1056,6934,236,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3333,30,1057,1057,6935,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3334,30,1057,1057,6935,236,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3335,30,1057,1057,6936,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3336,30,1057,1057,6936,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3337,30,1057,1057,6937,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3338,30,1057,1057,6937,236,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3339,30,1057,1057,6938,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3340,30,1058,1058,6939,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3341,30,1058,1058,6940,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3342,30,1059,1059,6941,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3343,30,1059,1059,6942,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3344,30,1059,1059,6943,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3345,30,1059,1059,6943,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3346,30,1059,1059,6943,236,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3347,30,1059,1059,6944,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3348,30,1059,1059,6944,236,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3349,30,1059,1059,6945,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3350,30,1059,1059,6945,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3351,30,1059,1059,6945,236,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3352,30,1061,1061,6948,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3353,30,1061,1061,6949,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3354,30,1061,1061,6950,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3355,30,1061,1061,6950,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3356,30,1061,1061,6950,236,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3357,30,1062,1062,6951,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3358,30,1062,1062,6952,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3359,30,1062,1062,6952,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3360,30,1063,1063,6953,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3361,30,1063,1063,6953,236,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3362,30,1063,1063,6954,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3363,30,1063,1063,6954,236,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3364,30,1064,1064,6955,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3365,30,1064,1064,6956,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3366,30,1064,1064,6956,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3367,30,1064,1064,6956,236,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3368,30,1065,1065,6957,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3369,30,1065,1065,6958,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3370,30,1065,1065,6958,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3371,30,1065,1065,6958,236,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3372,30,1066,1066,6959,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3373,30,1066,1066,6959,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3374,30,1066,1066,6959,236,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3375,30,1066,1066,6960,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3376,30,1066,1066,6960,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3377,30,1067,1067,6961,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3378,30,1067,1067,6961,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3379,30,1067,1067,6962,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3380,30,1067,1067,6962,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3381,30,1068,1068,6964,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3382,30,1069,1069,6965,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3383,30,1069,1069,6965,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3384,30,1070,1070,6967,234,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3385,30,1070,1070,6968,235,true,2024-11-13 11:14:09,2024-11-13 11:14:09
3386,30,1074,1074,6974,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3387,30,1074,1074,6975,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3388,30,1074,1074,6975,235,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3389,30,1074,1074,6975,236,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3390,30,1074,1074,6976,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3391,30,1074,1074,6976,235,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3392,30,1075,1075,6977,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3393,30,1075,1075,6978,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3394,30,1076,1076,6979,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3395,30,1076,1076,6979,236,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3396,30,1076,1076,6980,235,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3397,30,1076,1076,6980,236,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3398,30,1077,1077,6981,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3399,30,1077,1077,6982,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3400,30,1077,1077,6982,235,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3401,30,1077,1077,6982,236,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3402,30,1078,1078,6983,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3403,30,1078,1078,6984,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3404,30,1078,1078,6984,235,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3405,30,1078,1078,6984,236,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3406,30,1079,1079,6985,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3407,30,1079,1079,6986,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3408,30,1079,1079,6987,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3409,30,1080,1080,6988,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3410,30,1080,1080,6989,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3411,30,1080,1080,6989,235,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3412,30,1080,1080,6990,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3413,30,1080,1080,6990,235,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3414,30,1084,1084,6994,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3415,30,1084,1084,6995,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3416,30,1084,1084,6996,236,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3417,30,1087,1087,7001,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3418,30,1087,1087,7002,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3419,30,1087,1087,7002,235,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3420,30,1087,1087,7003,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3421,30,1087,1087,7003,235,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3422,30,1088,1088,7004,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3423,30,1088,1088,7005,235,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3424,30,1091,1091,7011,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3425,30,1091,1091,7012,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3426,30,1092,1092,7013,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3427,30,1092,1092,7013,236,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3428,30,1092,1092,7014,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3429,30,1092,1092,7014,236,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3430,30,1092,1092,7015,234,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3431,30,1092,1092,7015,236,true,2024-11-13 11:14:10,2024-11-13 11:14:10
3432,30,1093,1093,7016,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3433,30,1093,1093,7017,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3434,30,1093,1093,7017,235,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3435,30,1093,1093,7017,236,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3436,30,1093,1093,7018,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3437,30,1093,1093,7018,235,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3438,30,1093,1093,7018,236,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3439,30,1094,1094,7019,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3440,30,1094,1094,7020,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3441,30,1094,1094,7020,235,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3442,30,1094,1094,7021,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3443,30,1094,1094,7021,235,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3444,30,1095,1095,7022,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3445,30,1095,1095,7023,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3446,30,1095,1095,7024,235,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3447,30,1096,1096,7025,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3448,30,1096,1096,7026,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3449,30,1096,1096,7027,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3450,30,1096,1096,7027,236,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3451,30,1097,1097,7028,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3452,30,1097,1097,7029,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3453,30,1097,1097,7029,236,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3454,30,1098,1098,7030,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3455,30,1098,1098,7030,235,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3456,30,1098,1098,7030,236,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3457,30,1099,1099,7031,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3458,30,1099,1099,7032,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3459,30,1099,1099,7033,235,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3460,30,1100,1100,7034,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3461,30,1100,1100,7035,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3462,30,1100,1100,7036,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3463,30,1100,1100,7036,236,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3464,30,1101,1101,7037,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3465,30,1101,1101,7038,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3466,30,1101,1101,7038,236,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3467,30,1102,1102,7039,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3468,30,1102,1102,7039,236,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3469,30,1103,1103,7040,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3470,30,1103,1103,7040,235,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3471,30,1103,1103,7040,236,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3472,30,1104,1104,7041,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3473,30,1104,1104,7041,235,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3474,30,1104,1104,7041,236,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3475,30,1105,1105,7042,234,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3476,30,1105,1105,7042,235,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3477,30,1105,1105,7042,236,true,2024-11-13 11:14:11,2024-11-13 11:14:11
3950,43,1226,1226,7672,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3951,43,1226,1226,7673,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3952,43,1226,1226,7674,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3953,43,1227,1227,7675,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3954,43,1227,1227,7675,489,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3955,43,1227,1227,7676,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3956,43,1227,1227,7676,489,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3957,43,1228,1228,7677,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3958,43,1228,1228,7678,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3959,43,1228,1228,7679,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3960,43,1228,1228,7680,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3961,43,1228,1228,7680,488,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3962,43,1228,1228,7681,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3963,43,1228,1228,7681,490,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3964,43,1229,1229,7682,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3965,43,1229,1229,7683,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3966,43,1230,1230,7684,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3967,43,1230,1230,7684,488,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3968,43,1230,1230,7685,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3969,43,1230,1230,7685,488,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3970,43,1230,1230,7686,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3971,43,1230,1230,7686,488,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3972,43,1230,1230,7687,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3973,43,1230,1230,7687,488,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3974,43,1230,1230,7688,488,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3975,43,1230,1230,7688,490,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3976,43,1231,1231,7689,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3977,43,1231,1231,7689,490,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3978,43,1231,1231,7690,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3979,43,1231,1231,7690,490,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3980,43,1231,1231,7691,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3981,43,1231,1231,7691,490,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3982,43,1231,1231,7692,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3983,43,1231,1231,7692,490,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3984,43,1232,1232,7693,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3985,43,1232,1232,7694,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3986,43,1232,1232,7695,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3987,43,1232,1232,7696,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3988,43,1232,1232,7697,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3989,43,1233,1233,7698,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3990,43,1233,1233,7699,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3991,43,1233,1233,7700,487,true,2024-11-13 14:53:40,2024-11-13 14:53:40
3992,43,1234,1234,7701,487,true,2024-11-13 14:53:41,2024-11-13 14:53:41
3993,43,1234,1234,7701,489,true,2024-11-13 14:53:41,2024-11-13 14:53:41
3994,43,1234,1234,7702,487,true,2024-11-13 14:53:41,2024-11-13 14:53:41
3995,43,1234,1234,7702,489,true,2024-11-13 14:53:41,2024-11-13 14:53:41
3996,43,1234,1234,7702,490,true,2024-11-13 14:53:41,2024-11-13 14:53:41
3997,43,1234,1234,7703,487,true,2024-11-13 14:53:41,2024-11-13 14:53:41
3998,43,1234,1234,7704,487,true,2024-11-13 14:53:41,2024-11-13 14:53:41
3999,43,1234,1234,7705,487,true,2024-11-13 14:53:41,2024-11-13 14:53:41
4000,43,1234,1234,7706,487,true,2024-11-13 14:53:41,2024-11-13 14:53:41
4001,43,1234,1234,7706,489,true,2024-11-13 14:53:41,2024-11-13 14:53:41
4002,43,1234,1234,7707,487,true,2024-11-13 14:53:41,2024-11-13 14:53:41
4003,43,1234,1234,7708,487,true,2024-11-13 14:53:41,2024-11-13 14:53:41
4004,43,1234,1234,7708,489,true,2024-11-13 14:53:41,2024-11-13 14:53:41
4005,43,1235,1235,7709,487,true,2024-11-13 14:53:41,2024-11-13 14:53:41
4006,43,1235,1235,7709,488,true,2024-11-13 14:53:41,2024-11-13 14:53:41
4007,43,1235,1235,7710,487,true,2024-11-13 14:53:41,2024-11-13 14:53:41
4008,43,1235,1235,7710,488,true,2024-11-13 14:53:41,2024-11-13 14:53:41
